Order date,Product Brand,Product number,Customer ID,Order ID,Supermarket purchased from,Sales Volume, Sales Value
12/19/2016,Competitor B,537012,492215,R1297077,Supermarket West,1,$41.90 
12/19/2016,Colgate-Palmolive,798288,499945,R1296920,Supermarket West,1,$37.90 
12/20/2016,Competitor B,315236,25019,R1297630,Supermarket North,1,$37.00 
12/20/2016,Colgate-Palmolive,645430,77561,R1297112,Supermarket West,1,$46.70 
12/20/2016,Competitor A,625804,77561,R1297112,Supermarket West,1,$26.90 
12/20/2016,Competitor B,903052,446220,R1297566,Supermarket West,2,$59.80 
12/20/2016,Competitor B,315236,446220,R1297566,Supermarket West,1,$33.80 
12/20/2016,Competitor B,709381,493328,R1297778,Supermarket West,1,$41.90 
12/20/2016,Competitor B,583164,493328,R1297778,Supermarket West,1,$33.70 
12/20/2016,Competitor A,397127,497312,R1297369,Supermarket West,1,$32.90 
12/20/2016,Competitor B,620967,497472,R1297872,Supermarket South,1,$65.00 
12/20/2016,Competitor A,226997,499684,R1297476,Supermarket West,1,$36.00 
12/21/2016,Colgate-Palmolive,926954,48576,R1297998,Supermarket West,1,$33.90 
12/21/2016,Colgate-Palmolive,905356,108088,R1298098,Supermarket West,1,$33.90 
12/21/2016,Competitor A,812610,153284,R1298210,Supermarket West,1,$12.00 
12/21/2016,Competitor A,961097,433777,R1298424,Supermarket West,1,$18.60 
12/21/2016,Competitor A,812610,500264,R1298571,Supermarket West,1,$12.00 
12/22/2016,Competitor B,419762,22454,R1299150,Supermarket West,1,$33.80 
12/22/2016,Competitor B,315236,22454,R1299150,Supermarket West,1,$33.80 
12/22/2016,Competitor B,709381,138972,R1299284,Supermarket West,1,$44.80 
12/22/2016,Competitor B,269713,138972,R1299284,Supermarket West,1,$33.70 
12/22/2016,Competitor A,297015,427894,R1299082,Supermarket North-East,1,$35.00 
12/22/2016,Colgate-Palmolive,915953,436689,R1298828,Supermarket North,1,$51.70 
12/22/2016,Competitor B,369239,481131,R1299352,Supermarket West,1,$39.80 
12/22/2016,Competitor B,178732,495318,R1299462,Supermarket West,1,$26.10 
12/23/2016,Colgate-Palmolive,298313,52079,R1299637,Supermarket South,1,$46.90 
12/23/2016,Competitor A,701139,52079,R1299637,Supermarket South,1,$34.50 
12/23/2016,Colgate-Palmolive,915953,133064,R1299740,Supermarket West,1,$46.70 
12/23/2016,Colgate-Palmolive,300035,133064,R1299740,Supermarket West,1,$46.70 
12/23/2016,Competitor B,419762,465442,R1300174,Supermarket West,1,$33.80 
12/23/2016,Competitor A,978820,498593,R1299929,Supermarket West,1,$36.90 
12/23/2016,Competitor A,909225,498593,R1299929,Supermarket West,1,$36.90 
12/23/2016,Colgate-Palmolive,863562,500575,R1299872,Supermarket West,1,$33.90 
12/23/2016,Colgate-Palmolive,915953,500575,R1299872,Supermarket West,5,$93.40 
12/24/2016,Colgate-Palmolive,771567,428999,R1300245,Supermarket West,2,$75.80 
12/24/2016,Competitor A,897404,500682,R1300352,Supermarket West,1,$14.50 
12/24/2016,Competitor A,297015,500772,R1300471,Supermarket West,2,$61.80 
12/25/2016,Colgate-Palmolive,840328,5668,R1300519,Supermarket North,1,$33.40 
12/25/2016,Colgate-Palmolive,905356,280012,R1300672,Supermarket West,1,$33.90 
12/25/2016,Competitor A,249666,280012,R1300672,Supermarket West,1,$32.90 
12/25/2016,Competitor B,269713,485522,R1300751,Supermarket West,2,$59.80 
12/26/2016,Competitor A,199788,127301,R1300964,Supermarket South-West,1,$36.00 
12/26/2016,Competitor A,249666,175595,R1301048,Supermarket West,1,$32.90 
12/26/2016,Competitor B,315236,198843,R1301481,Supermarket South,1,$38.20 
12/26/2016,Competitor A,397127,441429,R1301121,Supermarket West,1,$32.90 
12/26/2016,Competitor B,759650,494778,R1301342,Supermarket West,2,$89.60 
12/26/2016,Colgate-Palmolive,227633,495069,R1300836,Supermarket South,1,$55.00 
12/26/2016,Competitor A,226997,497312,R1301285,Supermarket West,1,$30.90 
12/27/2016,Competitor B,315236,442927,R1301925,Supermarket West,1,$33.80 
12/27/2016,Competitor A,226997,477499,R1301651,Supermarket West,1,$30.90 
12/27/2016,Competitor A,226997,486855,R1301785,Supermarket West,1,$30.90 
12/27/2016,Competitor B,456255,497472,R1302034,Supermarket West,1,$61.30 
12/28/2016,Colgate-Palmolive,798288,77583,R1302179,Supermarket West,1,$37.90 
12/28/2016,Competitor B,419762,77583,R1302179,Supermarket West,1,$33.70 
12/28/2016,Competitor A,533718,89736,R1302377,Supermarket West,2,$57.00 
12/28/2016,Colgate-Palmolive,771567,128005,R1302273,Supermarket West,1,$37.90 
12/28/2016,Competitor B,198485,347116,R1302443,Supermarket West,1,$11.40 
12/29/2016,Competitor B,422968,84148,R1302711,Supermarket North,2,$74.00 
12/29/2016,Competitor B,583164,84148,R1302711,Supermarket North,1,$39.50 
12/29/2016,Competitor B,419762,192332,R1302882,Supermarket West,1,$33.70 
12/29/2016,Competitor A,177017,444862,R1302514,Supermarket West,1,$30.90 
12/29/2016,Competitor B,653241,481459,R1302689,Supermarket North,1,$34.60 
12/29/2016,Competitor B,537012,501548,R1302956,Supermarket West,1,$44.80 
12/30/2016,Colgate-Palmolive,915953,133064,R1303057,Supermarket West,1,$46.70 
12/30/2016,Colgate-Palmolive,300035,133064,R1303057,Supermarket West,1,$46.70 
12/30/2016,Competitor B,954518,483959,R1303159,Supermarket North,1,$37.00 
12/30/2016,Competitor B,315236,483959,R1303159,Supermarket North,1,$37.00 
12/31/2016,Competitor B,537012,281673,R1303451,Supermarket West,1,$44.80 
12/31/2016,Competitor A,497641,486770,R1303542,Supermarket West,1,$7.10 
1/1/2017,Competitor A,473581,433777,R1303779,Supermarket West,2,$24.00 
1/1/2017,Competitor B,138108,442057,R1303876,Supermarket West,1,$65.30 
1/2/2017,Competitor A,422570,48663,R1304268,Supermarket North,1,$40.40 
1/2/2017,Competitor B,584710,48663,R1304268,Supermarket North,2,$81.20 
1/2/2017,Competitor B,720906,48663,R1304268,Supermarket North,1,$44.60 
1/2/2017,Colgate-Palmolive,300035,140833,R1304022,Supermarket West,1,$46.70 
1/2/2017,Competitor A,297015,261297,R1304369,Supermarket West,1,$30.90 
1/2/2017,Competitor B,419762,375485,R1304157,Supermarket West,1,$33.70 
1/3/2017,Colgate-Palmolive,905356,11463,R1304467,Supermarket North,1,$32.90 
1/3/2017,Competitor B,855059,93733,R1304696,Supermarket West,1,$61.30 
1/3/2017,Competitor B,198485,93733,R1304696,Supermarket West,2,$22.80 
1/3/2017,Competitor B,796801,346263,R1304751,Supermarket West,1,$39.80 
1/3/2017,Competitor B,419762,424033,R1304857,Supermarket West,2,$67.40 
1/3/2017,Competitor B,315236,494778,R1304959,Supermarket North,1,$37.00 
1/4/2017,Competitor B,315236,658,R1305718,Supermarket South-West,1,$31.90 
1/4/2017,Competitor A,497641,141679,R1305370,Supermarket West,1,$7.10 
1/4/2017,Competitor A,812610,141679,R1305370,Supermarket West,1,$16.00 
1/4/2017,Competitor A,249666,141679,R1305370,Supermarket West,1,$37.00 
1/4/2017,Competitor A,909225,233267,R1305493,Supermarket West,1,$36.90 
1/4/2017,Competitor B,653241,334754,R1305517,Supermarket West,1,$29.90 
1/4/2017,Competitor B,903052,334754,R1305517,Supermarket West,1,$29.90 
1/4/2017,Competitor B,855059,351372,R1305642,Supermarket West,1,$61.30 
1/4/2017,Colgate-Palmolive,905356,441080,R1305195,Supermarket West,1,$33.90 
1/5/2017,Competitor A,226997,89736,R1306298,Supermarket West,2,$30.90 
1/5/2017,Colgate-Palmolive,863562,128246,R1305928,Supermarket West,1,$39.90 
1/5/2017,Competitor B,903052,453084,R1306622,Supermarket North,1,$34.60 
1/5/2017,Colgate-Palmolive,597365,462074,R1306019,Supermarket North,1,$55.00 
1/5/2017,Colgate-Palmolive,330691,499658,R1306125,Supermarket North,1,$37.20 
1/5/2017,Competitor A,582553,502753,R1306490,Supermarket West,1,$27.90 
1/6/2017,Colgate-Palmolive,786865,8416,R1306896,Supermarket North,1,$51.70 
1/6/2017,Competitor A,701139,353629,R1307025,Supermarket South,1,$34.50 
1/6/2017,Colgate-Palmolive,597365,460465,R1306923,Supermarket North,1,$55.00 
1/6/2017,Competitor B,620967,499930,R1307160,Supermarket West,2,$122.60 
1/7/2017,Competitor B,695661,435383,R1307371,Supermarket West,1,$65.30 
1/7/2017,Competitor B,419762,455859,R1307639,Supermarket West,1,$33.80 
1/7/2017,Competitor B,537012,455859,R1307639,Supermarket West,2,$85.80 
1/7/2017,Competitor B,954518,458247,R1307456,Supermarket West,1,$33.70 
1/7/2017,Colgate-Palmolive,645430,477201,R1307293,Supermarket West,1,$64.20 
1/7/2017,Competitor B,583164,477201,R1307293,Supermarket West,1,$33.70 
1/8/2017,Competitor B,768644,19545,R1308045,Supermarket West,1,$61.30 
1/8/2017,Colgate-Palmolive,863562,428999,R1307886,Supermarket West,2,$67.80 
1/8/2017,Competitor A,701139,489670,R1307958,Supermarket South,1,$34.50 
1/8/2017,Competitor B,709381,491486,R1308291,Supermarket West,2,$85.80 
1/9/2017,Competitor B,198485,25019,R1308873,Supermarket South,6,$28.00 
1/9/2017,Competitor A,249666,175595,R1308518,Supermarket West,1,$37.00 
1/9/2017,Competitor B,359784,175595,R1308518,Supermarket West,1,$39.80 
1/9/2017,Competitor B,537012,420381,R1308977,Supermarket West,2,$85.80 
1/9/2017,Colgate-Palmolive,915953,487208,R1308357,Supermarket North,1,$51.70 
1/9/2017,Competitor B,555673,490838,R1308725,Supermarket West,2,$85.80 
1/9/2017,Colgate-Palmolive,227633,495069,R1308488,Supermarket South,1,$55.00 
1/9/2017,Competitor A,789157,503430,R1308674,Supermarket West,1,$28.50 
1/9/2017,Competitor A,422570,503430,R1308674,Supermarket West,1,$37.00 
1/10/2017,Competitor A,628858,5160,R1309246,Supermarket West,1,$31.00 
1/10/2017,Competitor A,166761,116363,R1309314,Supermarket West,1,$27.80 
1/10/2017,Competitor B,653241,334754,R1309456,Supermarket North,1,$34.60 
1/10/2017,Colgate-Palmolive,915953,436689,R1309040,Supermarket North,1,$51.70 
1/10/2017,Colgate-Palmolive,905356,466652,R1309181,Supermarket North,1,$34.10 
1/11/2017,Colgate-Palmolive,669118,261307,R1309576,Supermarket West,2,$105.40 
1/12/2017,Competitor B,403498,487131,R1309975,Supermarket North-West,2,$125.80 
1/12/2017,Competitor B,385150,493328,R1310098,Supermarket West,4,$134.80 
1/13/2017,Competitor B,720906,46356,R1310194,Supermarket West,4,$159.20 
1/14/2017,Competitor B,198485,504083,R1310389,Supermarket West,1,$11.40 
1/15/2017,Competitor A,477783,38039,R1310516,Supermarket South-West,1,$34.90 
1/15/2017,Competitor A,812610,45678,R1310691,Supermarket West,1,$16.00 
1/15/2017,Competitor B,315236,445921,R1311010,Supermarket South,1,$38.20 
1/15/2017,Competitor A,164377,474406,R1310775,Supermarket West,1,$11.80 
1/15/2017,Colgate-Palmolive,301348,477201,R1310488,Supermarket South,1,$42.00 
1/15/2017,Competitor B,359784,495318,R1311145,Supermarket West,1,$39.80 
1/15/2017,Competitor B,620967,497472,R1311234,Supermarket West,1,$59.90 
1/15/2017,Competitor A,812610,504202,R1310829,Supermarket West,2,$32.00 
1/15/2017,Competitor A,297015,504202,R1310829,Supermarket West,2,$72.00 
1/15/2017,Competitor B,714468,504202,R1310829,Supermarket West,1,$11.40 
1/16/2017,Competitor A,770544,2949,R1311559,Supermarket West,2,$57.00 
1/16/2017,Colgate-Palmolive,798288,42755,R1311347,Supermarket West,1,$37.90 
1/16/2017,Competitor B,537012,205412,R1312249,Supermarket South,1,$62.60 
1/16/2017,Competitor B,714468,265324,R1312345,Supermarket South,1,$14.00 
1/16/2017,Colgate-Palmolive,762610,265820,R1311478,Supermarket West,1,$43.60 
1/16/2017,Competitor A,166761,453694,R1311759,Supermarket South,3,$102.60 
1/16/2017,Competitor A,422570,489670,R1311877,Supermarket North-East,1,$31.00 
1/16/2017,Competitor B,903052,490595,R1312117,Supermarket North,1,$34.10 
1/16/2017,Competitor A,226997,497312,R1311936,Supermarket South-West,2,$69.80 
1/16/2017,Competitor A,388827,500242,R1312016,Supermarket West,2,$55.80 
1/17/2017,Competitor B,620967,418,R1313033,Supermarket West,1,$59.90 
1/17/2017,Competitor A,789157,8416,R1312499,Supermarket West,1,$28.50 
1/17/2017,Competitor B,419762,17379,R1313169,Supermarket West,2,$67.60 
1/17/2017,Competitor B,110582,17379,R1313169,Supermarket West,1,$65.30 
1/17/2017,Competitor B,198485,22104,R1313242,Supermarket North,1,$14.50 
1/17/2017,Competitor B,583164,315375,R1312836,Supermarket North,2,$85.80 
1/17/2017,Competitor B,584710,334754,R1312915,Supermarket North-East,1,$37.90 
1/17/2017,Competitor B,419762,334754,R1312915,Supermarket North-East,1,$32.00 
1/17/2017,Competitor B,714468,334754,R1312915,Supermarket North-East,1,$14.00 
1/17/2017,Competitor B,419762,441590,R1313467,Supermarket South-West,2,$61.80 
1/17/2017,Competitor A,429081,460465,R1312535,Supermarket West,1,$5.50 
1/17/2017,Competitor B,138108,462993,R1313543,Supermarket West,1,$65.30 
1/17/2017,Competitor A,936450,490030,R1312615,Supermarket West,1,$27.90 
1/17/2017,Competitor B,537012,504649,R1313731,Supermarket West,1,$42.90 
1/18/2017,Competitor B,456255,32908,R1314160,Supermarket South-West,1,$55.90 
1/18/2017,Competitor B,796801,61197,R1314259,Supermarket North,1,$44.00 
1/18/2017,Colgate-Palmolive,915953,272240,R1313832,Supermarket West,3,$203.40 
1/18/2017,Competitor B,419762,424033,R1314345,Supermarket West,2,$67.40 
1/18/2017,Competitor A,665803,504395,R1314087,Supermarket West,1,$36.00 
1/19/2017,Competitor B,403498,76399,R1314612,Supermarket South-West,3,$167.70 
1/19/2017,Competitor B,390602,494778,R1314748,Supermarket North-East,1,$32.00 
1/19/2017,Competitor B,269713,494853,R1314852,Supermarket West,1,$33.70 
1/19/2017,Competitor B,532182,494853,R1314852,Supermarket West,1,$33.70 
1/19/2017,Competitor A,948610,498593,R1314566,Supermarket West,1,$42.90 
1/19/2017,Competitor B,390602,504800,R1314989,Supermarket North-West,1,$35.50 
1/19/2017,Competitor B,588080,504889,R1315033,Supermarket West,1,$21.10 
1/20/2017,Competitor A,161747,44212,R1315573,Supermarket West,1,$5.50 
1/20/2017,Colgate-Palmolive,298313,206158,R1315127,Supermarket West,1,$37.90 
1/20/2017,Colgate-Palmolive,506459,416668,R1315228,Supermarket South,1,$42.00 
1/20/2017,Colgate-Palmolive,863562,428999,R1315366,Supermarket West,2,$33.90 
1/20/2017,Colgate-Palmolive,915953,487208,R1315458,Supermarket North,2,$103.40 
1/20/2017,Competitor B,537012,492215,R1315679,Supermarket West,1,$44.80 
1/21/2017,Competitor B,315236,93600,R1316330,Supermarket West,1,$33.80 
1/21/2017,Competitor B,714468,379399,R1316417,Supermarket South,2,$28.00 
1/21/2017,Competitor A,468800,471347,R1316182,Supermarket West,1,$42.90 
1/21/2017,Colgate-Palmolive,771567,501105,R1315778,Supermarket West,1,$37.90 
1/21/2017,Colgate-Palmolive,905356,505127,R1315841,Supermarket West,2,$67.80 
1/22/2017,Competitor B,456255,32908,R1316823,Supermarket South-West,1,$55.90 
1/22/2017,Colgate-Palmolive,905356,93487,R1316597,Supermarket West,1,$33.90 
1/22/2017,Competitor B,584710,93487,R1316597,Supermarket West,1,$39.80 
1/22/2017,Competitor A,226997,504101,R1316793,Supermarket West,1,$36.00 
1/22/2017,Competitor A,297015,504101,R1316793,Supermarket West,1,$36.00 
1/23/2017,Competitor A,428061,48118,R1317170,Supermarket West,1,$14.50 
1/23/2017,Competitor B,720906,64983,R1317382,Supermarket North-East,1,$37.90 
1/23/2017,Competitor B,954518,147715,R1317439,Supermarket West,1,$33.80 
1/23/2017,Competitor B,709381,239109,R1317674,Supermarket West,2,$89.60 
1/23/2017,Competitor B,709381,259985,R1317725,Supermarket West,1,$44.80 
1/23/2017,Colgate-Palmolive,348047,377222,R1317060,Supermarket North,1,$37.20 
1/23/2017,Competitor A,770544,491486,R1317286,Supermarket West,1,$28.50 
1/23/2017,Competitor A,665803,491486,R1317286,Supermarket West,1,$36.00 
1/23/2017,Competitor B,198485,497472,R1317858,Supermarket West,1,$9.90 
1/24/2017,Competitor B,315236,21692,R1319182,Supermarket North,1,$37.00 
1/24/2017,Competitor A,252726,287448,R1318350,Supermarket West,3,$80.10 
1/24/2017,Competitor A,252726,289368,R1318487,Supermarket West,1,$26.70 
1/24/2017,Competitor A,422570,416668,R1318560,Supermarket South,1,$34.50 
1/24/2017,Colgate-Palmolive,915953,436689,R1318160,Supermarket North,1,$51.70 
1/24/2017,Competitor B,315236,445921,R1319295,Supermarket South,1,$38.20 
1/24/2017,Competitor A,297015,493660,R1318613,Supermarket West,1,$36.00 
1/24/2017,Competitor B,178732,495318,R1319323,Supermarket West,1,$26.10 
1/24/2017,Colgate-Palmolive,677851,504864,R1318260,Supermarket South-West,2,$71.80 
1/24/2017,Colgate-Palmolive,897047,504864,R1318260,Supermarket South-West,1,$33.00 
1/24/2017,Competitor A,113733,504864,R1318260,Supermarket South-West,1,$27.90 
1/24/2017,Competitor A,582553,504864,R1318260,Supermarket South-West,1,$27.90 
1/24/2017,Competitor A,297015,504864,R1318260,Supermarket South-West,1,$34.90 
1/24/2017,Competitor B,520594,504864,R1318260,Supermarket South-West,2,$39.80 
1/24/2017,Competitor A,625804,504888,R1318756,Supermarket West,1,$26.70 
1/24/2017,Competitor B,954518,505744,R1318993,Supermarket North,1,$37.00 
1/24/2017,Competitor B,954518,505789,R1319075,Supermarket North,1,$37.00 
1/25/2017,Competitor B,732190,5057,R1319854,Supermarket South,1,$65.00 
1/25/2017,Colgate-Palmolive,905356,93724,R1319584,Supermarket North,1,$34.10 
1/25/2017,Colgate-Palmolive,762610,93724,R1319584,Supermarket North,1,$55.00 
1/25/2017,Competitor B,390602,212633,R1320056,Supermarket West,1,$38.10 
1/25/2017,Competitor B,732190,315804,R1319929,Supermarket South,2,$65.00 
1/25/2017,Competitor B,776126,315804,R1319929,Supermarket South,1,$65.00 
1/25/2017,Competitor B,315236,494778,R1320165,Supermarket North,1,$37.00 
1/25/2017,Competitor A,226997,497312,R1319772,Supermarket South-West,2,$69.80 
1/26/2017,Competitor B,620967,32908,R1320449,Supermarket South,1,$65.00 
1/26/2017,Competitor B,709381,48307,R1320535,Supermarket West,3,$134.40 
1/26/2017,Competitor A,252579,468394,R1320261,Supermarket North-East,1,$51.90 
1/26/2017,Competitor B,537012,492215,R1320610,Supermarket South,1,$62.60 
1/26/2017,Competitor B,709381,502635,R1320727,Supermarket West,2,$89.60 
1/26/2017,Competitor B,422968,504889,R1320837,Supermarket North-East,1,$32.00 
1/27/2017,Colgate-Palmolive,798288,168550,R1320937,Supermarket West,1,$37.00 
1/27/2017,Colgate-Palmolive,597365,168550,R1320937,Supermarket West,1,$43.60 
1/27/2017,Colgate-Palmolive,348047,377222,R1321067,Supermarket North,1,$37.20 
1/27/2017,Competitor B,419762,441590,R1321428,Supermarket South-West,2,$61.80 
1/27/2017,Competitor B,903052,453084,R1321353,Supermarket North,1,$34.60 
1/27/2017,Competitor B,584710,453084,R1321353,Supermarket North,1,$40.60 
1/27/2017,Competitor A,936450,490030,R1321250,Supermarket West,1,$27.90 
1/28/2017,Competitor B,537012,455859,R1321663,Supermarket West,1,$42.00 
1/28/2017,Competitor A,113733,506499,R1321574,Supermarket West,1,$27.90 
1/29/2017,Competitor B,720906,46356,R1321991,Supermarket West,2,$79.60 
1/29/2017,Colgate-Palmolive,897047,205412,R1321742,Supermarket South,1,$52.20 
1/29/2017,Competitor A,297015,477499,R1321822,Supermarket West,1,$36.00 
1/29/2017,Competitor B,390602,494778,R1322263,Supermarket North-East,1,$32.00 
1/29/2017,Competitor B,759650,504665,R1322010,Supermarket West,1,$44.80 
1/30/2017,Competitor B,714468,54276,R1323015,Supermarket West,1,$9.90 
1/30/2017,Competitor B,776126,250438,R1322884,Supermarket South,1,$65.00 
1/30/2017,Colgate-Palmolive,905356,441080,R1322688,Supermarket West,1,$39.90 
1/30/2017,Competitor B,312964,499559,R1323177,Supermarket South-West,2,$8.60 
1/30/2017,Competitor B,768644,503342,R1322988,Supermarket North,1,$71.50 
1/31/2017,Colgate-Palmolive,915953,133064,R1323234,Supermarket West,2,$78.00 
1/31/2017,Colgate-Palmolive,300035,133064,R1323234,Supermarket West,1,$39.00 
1/31/2017,Competitor B,714468,133064,R1323234,Supermarket West,1,$9.90 
1/31/2017,Competitor B,879915,281673,R1323520,Supermarket West,1,$6.00 
1/31/2017,Competitor B,776126,371377,R1323624,Supermarket West,2,$119.80 
1/31/2017,Colgate-Palmolive,863562,428999,R1323396,Supermarket West,1,$33.90 
1/31/2017,Competitor A,936450,490030,R1323474,Supermarket West,1,$27.90 
2/1/2017,Colgate-Palmolive,926954,48576,R1323822,Supermarket West,2,$79.80 
2/1/2017,Competitor B,555673,150073,R1324021,Supermarket West,1,$42.90 
2/1/2017,Competitor B,591094,363669,R1324132,Supermarket South-West,2,$8.60 
2/1/2017,Competitor B,315236,363669,R1324132,Supermarket South-West,2,$61.80 
2/1/2017,Competitor B,855059,480116,R1324219,Supermarket West,2,$119.80 
2/1/2017,Competitor B,732190,480116,R1324219,Supermarket West,1,$59.90 
2/1/2017,Colgate-Palmolive,786865,506003,R1323979,Supermarket West,1,$39.00 
2/2/2017,Competitor B,269713,1921,R1324745,Supermarket North,1,$45.80 
2/2/2017,Colgate-Palmolive,762610,5160,R1324387,Supermarket West,1,$43.60 
2/2/2017,Competitor B,537012,97879,R1324847,Supermarket West,1,$42.90 
2/2/2017,Competitor B,359784,97879,R1324847,Supermarket West,1,$39.80 
2/2/2017,Competitor A,252579,103776,R1324569,Supermarket West,1,$42.90 
2/2/2017,Competitor A,789157,395660,R1324652,Supermarket West,1,$28.50 
2/2/2017,Competitor A,533718,395660,R1324652,Supermarket West,1,$28.50 
2/2/2017,Competitor A,137087,395660,R1324652,Supermarket West,1,$28.50 
2/2/2017,Competitor B,419762,441590,R1324937,Supermarket West,1,$33.80 
2/2/2017,Competitor B,537012,455859,R1325057,Supermarket West,2,$85.80 
2/2/2017,Colgate-Palmolive,196390,469656,R1324489,Supermarket West,2,$105.40 
2/3/2017,Colgate-Palmolive,863562,11851,R1325188,Supermarket South-West,2,$63.80 
2/3/2017,Colgate-Palmolive,915953,124027,R1325241,Supermarket West,2,$78.00 
2/3/2017,Colgate-Palmolive,915953,428593,R1325366,Supermarket West,1,$39.00 
2/3/2017,Competitor A,177017,491486,R1325465,Supermarket North-East,1,$37.00 
2/3/2017,Competitor B,849497,506940,R1325587,Supermarket West,1,$39.80 
2/4/2017,Competitor A,419869,2016,R1325641,Supermarket West,1,$16.00 
2/4/2017,Competitor B,620967,32908,R1326086,Supermarket South-West,2,$111.80 
2/4/2017,Competitor B,720906,46356,R1325720,Supermarket North-East,3,$113.70 
2/4/2017,Competitor B,849497,334754,R1325827,Supermarket North-East,1,$37.90 
2/4/2017,Competitor B,269713,401423,R1326155,Supermarket South,1,$39.00 
2/4/2017,Competitor B,855059,462993,R1325930,Supermarket West,1,$59.90 
2/5/2017,Competitor B,537012,465339,R1326933,Supermarket West,1,$42.90 
2/5/2017,Competitor B,768644,483722,R1326735,Supermarket North,1,$67.70 
2/5/2017,Competitor B,419762,496554,R1327077,Supermarket West,1,$33.70 
2/5/2017,Competitor B,555673,501730,R1326889,Supermarket West,1,$42.90 
2/5/2017,Competitor A,297015,507006,R1326590,Supermarket West,2,$61.80 
2/5/2017,Colgate-Palmolive,905356,507808,R1326382,Supermarket North-East,1,$30.00 
2/6/2017,Competitor B,390602,291825,R1327619,Supermarket South-West,1,$30.90 
2/6/2017,Colgate-Palmolive,786865,416668,R1327168,Supermarket West,2,$78.00 
2/6/2017,Competitor A,665803,416668,R1327168,Supermarket West,1,$36.00 
2/6/2017,Competitor A,252579,493913,R1327316,Supermarket West,2,$85.80 
2/7/2017,Competitor B,720906,244012,R1328081,Supermarket West,1,$39.80 
2/7/2017,Colgate-Palmolive,915953,272240,R1327761,Supermarket West,4,$156.00 
2/7/2017,Competitor B,768644,381654,R1328155,Supermarket West,1,$59.90 
2/7/2017,Competitor B,139932,462993,R1328236,Supermarket South,1,$65.00 
2/7/2017,Competitor B,198485,495069,R1328390,Supermarket South,1,$14.00 
2/7/2017,Competitor A,388827,500242,R1327881,Supermarket West,3,$83.70 
2/7/2017,Competitor A,297015,503447,R1327918,Supermarket West,1,$36.00 
2/8/2017,Colgate-Palmolive,762610,5160,R1328476,Supermarket West,1,$43.60 
2/8/2017,Colgate-Palmolive,926954,52079,R1328577,Supermarket South,3,$131.70 
2/8/2017,Colgate-Palmolive,298313,52079,R1328577,Supermarket South,1,$46.90 
2/8/2017,Competitor B,954518,97879,R1328872,Supermarket West,1,$33.70 
2/8/2017,Competitor B,591094,97879,R1328872,Supermarket West,4,$24.00 
2/8/2017,Competitor B,315236,97879,R1328872,Supermarket West,1,$33.80 
2/8/2017,Colgate-Palmolive,301348,465442,R1328658,Supermarket West,1,$29.00 
2/8/2017,Colgate-Palmolive,301348,469656,R1328738,Supermarket West,2,$58.00 
2/8/2017,Competitor B,178732,495318,R1329077,Supermarket West,1,$26.10 
2/8/2017,Competitor B,359784,495318,R1329077,Supermarket West,1,$39.80 
2/8/2017,Competitor B,537012,508313,R1329136,Supermarket West,4,$171.60 
2/9/2017,Competitor B,720906,46356,R1329520,Supermarket West,1,$39.80 
2/9/2017,Competitor A,137087,69643,R1329320,Supermarket South-West,1,$25.90 
2/9/2017,Competitor B,269713,401423,R1329715,Supermarket South,1,$39.00 
2/9/2017,Colgate-Palmolive,597365,460465,R1329279,Supermarket West,1,$43.60 
2/9/2017,Competitor A,177017,491486,R1329488,Supermarket North-East,3,$111.00 
2/10/2017,Competitor B,720906,39022,R1330165,Supermarket West,1,$39.80 
2/10/2017,Colgate-Palmolive,899488,455859,R1329844,Supermarket North,1,$37.20 
2/10/2017,Competitor B,759650,499559,R1330278,Supermarket South,1,$59.90 
2/11/2017,Competitor B,584710,48663,R1330357,Supermarket North,2,$81.20 
2/11/2017,Competitor B,720906,48663,R1330357,Supermarket North,2,$89.20 
2/12/2017,Colgate-Palmolive,863562,14971,R1330636,Supermarket West,1,$33.90 
2/12/2017,Competitor B,115927,14971,R1330636,Supermarket West,1,$29.90 
2/12/2017,Colgate-Palmolive,597365,93487,R1330714,Supermarket West,1,$43.60 
2/12/2017,Competitor A,497641,141679,R1331427,Supermarket West,1,$5.50 
2/12/2017,Competitor A,249666,141679,R1331427,Supermarket West,1,$30.90 
2/12/2017,Competitor B,315236,363669,R1331667,Supermarket South,1,$38.20 
2/12/2017,Colgate-Palmolive,926954,428180,R1331049,Supermarket West,1,$39.90 
2/12/2017,Colgate-Palmolive,348047,457781,R1331129,Supermarket North,1,$37.20 
2/12/2017,Colgate-Palmolive,863562,504888,R1331214,Supermarket West,1,$33.90 
2/12/2017,Competitor B,359784,507640,R1331713,Supermarket North,1,$40.60 
2/13/2017,Competitor B,640845,334754,R1331932,Supermarket North-East,1,$37.90 
2/13/2017,Competitor B,584710,334754,R1331932,Supermarket North-East,1,$37.90 
2/13/2017,Competitor B,555673,501730,R1332068,Supermarket West,1,$42.90 
2/13/2017,Competitor B,954518,502491,R1332136,Supermarket North-East,1,$32.00 
2/13/2017,Competitor B,456255,507374,R1332229,Supermarket West,1,$59.90 
2/14/2017,Competitor B,720906,11021,R1332858,Supermarket North-East,1,$37.90 
2/14/2017,Competitor B,620967,32908,R1333057,Supermarket South-West,2,$111.80 
2/14/2017,Colgate-Palmolive,123796,262871,R1332448,Supermarket West,1,$31.30 
